city,state,males,females,lat,lng,id,state name,Total
Seminole,TX,1,1,32.7247135,-102.6503853,48,Texas,2
Snook,TX,1,0,30.488816,-96.4644102,48,Texas,1
Snyder,TX,1,0,32.712745,-100.9128698,48,Texas,1
Southlake,TX,1,0,32.962582,-97.15113515,48,Texas,1
Spring,TX,4,1,30.0798826,-95.4172549,48,Texas,5
Stafford,TX,4,0,29.6234075,-95.56420963,48,Texas,4
Stone Oak,TX,1,0,29.6437381,-98.4952228,48,Texas,1
Tarrant County,TX,1,0,32.6316957,-97.0737574,48,Texas,1
Taylor Lake Village,TX,1,0,29.5774867,-95.05744774,48,Texas,1
Temple,TX,3,0,31.098207,-97.3427847,48,Texas,3
Terrell,TX,3,3,29.9351964,-101.8203006,48,Texas,6
Texarkana,TX,2,2,33.441418,-94.07382434,48,Texas,4
Texas City,TX,2,0,29.4336705,-94.91931925,48,Texas,2
The Woodlands,TX,1,0,30.1733046,-95.5047303,48,Texas,1
Three Rivers,TX,1,0,28.4602717,-98.1825071,48,Texas,1
Tidwell,TX,2,0,33.2095584,-96.1013617,48,Texas,2
Tyler,TX,4,2,32.330625,-95.30742082,48,Texas,6
Universal City,TX,1,0,29.5480071,-98.2911235,48,Texas,1
Vidor,TX,1,0,30.138118,-93.98434241,48,Texas,1
Waco,TX,5,2,31.549333,-97.1466695,48,Texas,7
Wall,TX,2,0,31.3740524,-100.3075869,48,Texas,2
Waxahachie,TX,2,1,32.40549,-96.83891772,48,Texas,3
Waxahachie ,TX,1,0,32.388547,-96.92884169,48,Texas,1
Weatherford,TX,3,0,32.7647075,-97.68189196,48,Texas,3
Webster,TX,1,1,29.5377315,-95.1182645,48,Texas,2
Weslaco,TX,2,0,26.15592,-97.98046355,48,Texas,2
Wharton,TX,1,0,29.255248,-95.8998532,48,Texas,1
Wichita Falls,TX,5,0,33.9161075,-98.5067371,48,Texas,5
Wolfforth,TX,2,0,33.5059189,-102.0090575,48,Texas,2
Bloomburg,TX,0,1,33.1379088,-94.0574061,48,Texas,1
Brownwood,TX,0,1,31.7337655,-98.98583485,48,Texas,1
Canton,TX,0,1,32.560651,-95.87126756,48,Texas,1
Concho County,TX,0,1,31.3336505,-99.85967694,48,Texas,1
Elmendorf,TX,0,1,29.2581166,-98.30167199,48,Texas,1
Fairfield,TX,0,1,31.7164755,-96.17288478,48,Texas,1
Gilmer,TX,0,1,32.729852,-94.95210957,48,Texas,1
Grape Creek,TX,0,1,31.5793231,-100.5475979,48,Texas,1
Joshua,TX,0,1,32.4615291,-97.3880732,48,Texas,1
Kilgore,TX,0,1,32.39331,-94.86476473,48,Texas,1
Nederland,TX,0,1,29.9827965,-94.00187586,48,Texas,1
Panther Creek,TX,0,1,30.1658518,-95.4923714,48,Texas,1
Round Rock,TX,0,2,30.572587,-97.6483834,48,Texas,2
Saginaw,TX,0,1,32.85141,-97.36581543,48,Texas,1
West Bexar County,TX,0,1,29.4200763,-98.5721016,48,Texas,1
Willacy County,TX,0,1,26.45598445,-97.58654844,48,Texas,1
Absarokee,MT,1,0,45.5204982,-109.4429444,30,Montana,1
Anaconda,MT,1,0,46.1285369,-112.9422641,30,Montana,1
Augusta,MT,1,0,47.4927251,-112.3922458,30,Montana,1
Belgrade,MT,1,0,45.7732787,-111.1845352,30,Montana,1
Billings,MT,11,1,45.7874957,-108.49607,30,Montana,12
Bozeman,MT,1,0,45.6799842,-111.0446748,30,Montana,1
Butte,MT,1,0,45.9838436,-112.5007277,30,Montana,1
Cedar Hill,MT,1,0,46.0938178,-111.4057971,30,Montana,1
Evergreen,MT,1,0,48.2258788,-114.2762514,30,Montana,1
Florence,MT,1,0,46.6315897,-114.0789959,30,Montana,1
Great Falls,MT,1,0,47.506188,-111.2314053,30,Montana,1
Havre,MT,1,0,48.549999,-109.6840887,30,Montana,1
Helena,MT,2,0,46.5927122,-112.036109,30,Montana,2
Missoula,MT,2,0,46.8795445,-113.9214345,30,Montana,2
St. Regis,MT,1,0,47.2993743,-115.1026388,30,Montana,1
Townsend,MT,1,0,46.3190976,-111.5208023,30,Montana,1
Whitefish,MT,3,0,48.4099506,-114.3342212,30,Montana,3
Acampo,CA,3,0,38.1746398,-121.2785588,06,California,3
Adelanto,CA,2,1,34.579452,-117.3364734,06,California,3
Alameda,CA,1,0,37.7652065,-122.2416355,06,California,1
Alameda County,CA,2,0,37.67988045,-121.9076737,06,California,2
Alhambra,CA,2,0,34.0855425,-118.1344195,06,California,2
Altadena,CA,1,0,34.1938705,-118.1365024,06,California,1
Anaheim,CA,4,0,33.8347516,-117.911732,06,California,4
Angeles National Forest,CA,1,0,34.141436,-117.798525,06,California,1
Antioch,CA,11,1,37.9755365,-121.7936427,06,California,12
Apple Valley,CA,2,0,34.537838,-117.2191605,06,California,2
Arcata,CA,1,1,40.8665166,-124.0828396,06,California,2
Arleta,CA,1,0,34.2675168,-118.4516963,06,California,1
Arlington Heights,CA,1,0,40.055725,-120.8902318,06,California,1
Aromas,CA,2,0,36.8763115,-121.6430221,06,California,2
Arroyo Grande,CA,3,0,35.1241377,-120.5804167,06,California,3
Artesia,CA,2,0,33.8611649,-118.0782044,06,California,2
Athens,CA,1,0,33.9200153,-118.2811844,06,California,1
Atwater,CA,2,1,37.353364,-120.6033072,06,California,3
Auburn,CA,1,0,38.89575015,-121.0716327,06,California,1
Azusa,CA,2,0,34.1338751,-117.9056046,06,California,2
Bakersfield,CA,18,2,35.223234,-118.9536166,06,California,20
Baldwin Park,CA,2,0,34.0811095,-117.9645179,06,California,2
Ballico,CA,1,0,37.4543809,-120.7060337,06,California,1
Banning,CA,2,0,33.96869745,-116.9336572,06,California,2
Barstow,CA,2,0,34.8957684,-117.0172077,06,California,2
Bayview,CA,2,0,40.7726266,-124.1839502,06,California,2
Bel-Air,CA,1,0,34.07094015,-118.4467026,06,California,1
Bell Gardens,CA,1,0,33.96561315,-118.1528933,06,California,1
Bellflower,CA,1,0,33.8825705,-118.1167679,06,California,1
Berkeley,CA,5,0,37.8707755,-122.3018525,06,California,5
Bonita,CA,1,0,32.6648235,-117.0158689,06,California,1
Boyle Heights,CA,1,0,34.0331656,-118.2048648,06,California,1
Brawley,CA,1,0,33.0185295,-115.5159362,06,California,1
Brea,CA,1,0,33.9181945,-117.8994423,06,California,1
Burlingame,CA,1,0,37.58788275,-122.3627417,06,California,1
Burson,CA,1,0,38.1838079,-120.8904938,06,California,1
Cabazon,CA,1,0,33.90848725,-116.7793154,06,California,1
Calexico,CA,1,0,32.6858415,-115.4915762,06,California,1
California,CA,1,0,37.786376,-122.2902807,06,California,1
California City,CA,1,1,35.1457415,-117.9579013,06,California,2
Camino,CA,1,0,38.7382366,-120.6749302,06,California,1
Campbell,CA,2,1,37.28077545,-121.949717,06,California,3
Capitola,CA,1,0,36.97481995,-121.9569793,06,California,1
Carlsbad,CA,2,0,33.1580933,-117.3505939,06,California,2
Carson,CA,3,0,33.8394267,-118.2470316,06,California,3
Castro Valley,CA,1,0,37.7158075,-122.0903121,06,California,1
Ceres,CA,1,0,37.5972605,-120.9478564,06,California,1
Chico,CA,1,1,39.7578465,-121.8257107,06,California,2
Chino Hills,CA,2,0,33.9926803,-117.760056,06,California,2
Citrus Heights,CA,3,0,38.6931659,-121.2936481,06,California,3
Clearlake,CA,1,0,38.9573975,-122.6263091,06,California,1
Coachella,CA,1,0,33.6795519,-116.176338,06,California,1
Coarsegold,CA,1,0,37.2621687,-119.7009834,06,California,1
Colton,CA,1,0,34.05710205,-117.3237782,06,California,1
Commerce,CA,1,0,33.99507245,-118.1445008,06,California,1
Compton,CA,15,1,33.9136248,-118.2468201,06,California,16
Corona,CA,2,3,33.8594315,-117.5511917,06,California,5
Covelo,CA,1,0,39.802415,-123.2477929,06,California,1
Crescent City,CA,1,0,41.852958,-124.1498094,06,California,1
Cudahy,CA,1,0,33.9626205,-118.181598,06,California,1
Culver City,CA,1,0,34.0211224,-118.3964665,06,California,1
Del Ray,CA,1,0,33.9852896,-118.4253554,06,California,1
Del Rey,CA,1,0,36.655975,-119.5998647,06,California,1
Delano,CA,4,0,35.750376,-119.3241155,06,California,4
Delhi,CA,2,0,37.4339725,-120.77684,06,California,2
Desert Hot Springs,CA,3,1,33.9614721,-116.5539023,06,California,4
Dinuba,CA,1,0,36.5432837,-119.3870656,06,California,1
Dos Palos,CA,2,0,36.985468,-120.631139,06,California,2
Downey,CA,4,0,33.9400143,-118.1325688,06,California,4
Duarte,CA,1,0,34.1394513,-117.9772873,06,California,1
Earlimart,CA,1,0,35.8841206,-119.2723328,06,California,1
East Palo Alto,CA,6,0,37.4688273,-122.1410751,06,California,6
East San Jose,CA,2,0,37.2519581,-121.8203869,06,California,2
El Cajon,CA,1,0,32.7947731,-116.9625269,06,California,1
El Dorado County,CA,1,0,38.851018,-119.9339696,06,California,1
El Monte,CA,1,2,34.0711695,-118.037854,06,California,3
El Rio,CA,1,0,34.244036,-119.1568705,06,California,1
El Sereno,CA,1,0,34.0811213,-118.1778495,06,California,1
El Sobrante,CA,1,0,37.9774476,-122.2949894,06,California,1
Elk Grove,CA,1,0,38.4087993,-121.3716178,06,California,1
Emeryville,CA,1,0,37.838553,-122.3028288,06,California,1
Encinitas,CA,2,0,33.0369867,-117.2919818,06,California,2
Encino,CA,1,0,34.1588478,-118.500478,06,California,1
Escondido,CA,3,0,33.1216751,-117.0814849,06,California,3
Exeter,CA,1,0,36.2960613,-119.1420517,06,California,1
Exposition Park,CA,1,0,34.0150132,-118.2864635,06,California,1
Fairfield,CA,2,0,38.23362,-122.0769054,06,California,2
Fairmead,CA,1,0,37.0763341,-120.1929487,06,California,1
Farmersville,CA,1,0,36.2977283,-119.2067767,06,California,1
Ferndale,CA,1,0,40.580644,-124.2622426,06,California,1
Fillmore,CA,1,0,34.3985613,-118.9125093,06,California,1
Fontana,CA,4,3,34.1088175,-117.4599301,06,California,7
Foothill Farms,CA,2,2,38.6836185,-121.3471007,06,California,4
Forestville,CA,3,0,38.4833785,-122.861586,06,California,3
Frazier Park,CA,1,0,34.81156435,-118.9577632,06,California,1
Fremont,CA,2,0,37.5482697,-121.9885719,06,California,2
French Valley,CA,2,0,33.5994102,-117.1091717,06,California,2
Fresno,CA,27,4,36.7322115,-119.6997096,06,California,31
Fresno County,CA,1,0,36.7463883,-119.6735205,06,California,1
Fullerton,CA,1,0,33.8725893,-117.9229191,06,California,1
Galt,CA,3,0,38.300719,-121.3309434,06,California,3
Garden Grove,CA,3,1,33.7746292,-117.9463717,06,California,4
Gardena,CA,1,0,33.8883302,-118.3070892,06,California,1
Gavilan Hills,CA,1,0,33.784463,-117.3692084,06,California,1
Gilroy,CA,1,0,37.0092712,-121.589923,06,California,1
Glassell Park,CA,2,0,34.1161201,-118.2289627,06,California,2
Glendale,CA,1,0,34.1423455,-118.2483671,06,California,1
Greenfield,CA,1,0,35.2688739,-119.0028731,06,California,1
Guerneville,CA,2,0,38.5115445,-122.9870342,06,California,2
Hacienda Heights,CA,1,2,34.0022074,-117.9783995,06,California,3
Hawthorne,CA,2,0,33.9140135,-118.3440556,06,California,2
Hayward,CA,7,0,37.6688205,-122.0807964,06,California,7
Hemet,CA,4,3,33.722095,-117.006519,06,California,7
Highland Park,CA,1,0,34.1099469,-118.1969828,06,California,1
Hilmar,CA,1,0,37.4085479,-120.8502035,06,California,1
Hollywood,CA,2,0,34.1028268,-118.3299899,06,California,2
Humboldt County,CA,1,0,40.7335541,-123.8792115,06,California,1
Hunter's Point,CA,1,0,37.727029,-122.3589769,06,California,1
Huntington Beach,CA,4,0,33.6920535,-117.9992491,06,California,4
